iter	Logloss
276	0.01030321377
277	0.01029526132
278	0.01028300568
279	0.01022978425
280	0.01016938486
281	0.01014553178
282	0.01012533337
283	0.01009558383
284	0.01007328961
285	0.01005728882
286	0.009969568665
287	0.009969564366
288	0.00990881697
289	0.00988001053
290	0.00985630313
291	0.009844943746
292	0.009823800561
293	0.00981168692
294	0.009749322887
295	0.009730357141
296	0.009714906932
297	0.009708277551
298	0.009693386521
299	0.00965701738
300	0.00964224957
301	0.009612308773
302	0.009590341028
303	0.009570952054
304	0.00955142862
305	0.009514615391
306	0.009492649809
307	0.009472854477
308	0.00943235316
309	0.009410433973
310	0.009396674922
311	0.009378085587
312	0.009284243532
313	0.009267388801
314	0.009248721104
315	0.009237457284
316	0.009217482016
317	0.00920328715
318	0.009178222423
319	0.009154162317
320	0.009127176759
321	0.009098470656
322	0.009086021267
323	0.009065584125
324	0.009045598866
325	0.009020106518
326	0.008996159515
327	0.008963557428
328	0.008945366825
329	0.008923459102
330	0.008898946679
331	0.008879364296
332	0.008852220009
333	0.008842249593
334	0.008820700694
335	0.008767331765
336	0.008749881266
337	0.008730440923
338	0.008716856966
339	0.008700028367
340	0.008686726065
341	0.008668175878
342	0.008654478869
343	0.008641558285
344	0.008611573883
345	0.008564237708
346	0.00854494006
347	0.008532051777
348	0.008510629239
349	0.008482497465
350	0.008478507353
351	0.008456431348
352	0.008446763411
353	0.00843021085
354	0.008415512156
355	0.008393133649
356	0.008350846404
357	0.008346853686
358	0.008322933437
359	0.008269925887
360	0.00825461105
361	0.008244271147
362	0.008230913295
363	0.008187479103
364	0.008173653908
365	0.008155969653
366	0.008118998796
367	0.008105701519
368	0.008101917737
369	0.008101891048
370	0.008098346854
371	0.008086904452
372	0.008083760429
373	0.008076566131
374	0.008049244928
375	0.008034462989
376	0.008006713137
377	0.007971694125
378	0.007937138889
379	0.007908470269
380	0.007895687631
381	0.007880145418
382	0.007865081206
383	0.007832321089
384	0.007822554146
385	0.007777168803
386	0.007761238117
387	0.007742688619
388	0.007730749409
389	0.007700810478
390	0.007689233314
391	0.007677428698
392	0.007668823452
393	0.007665474234
394	0.007657425213
395	0.007599298327
396	0.007591641784
397	0.007553789778
398	0.00754137677
399	0.007505904101
400	0.007496962806
401	0.007486041982
402	0.007469188842
403	0.007466056111
404	0.007463004163
405	0.007455869388
406	0.007452965739
407	0.007425786624
408	0.007414376561
409	0.007380935617
410	0.007367035858
411	0.007356135641
412	0.007353403701
413	0.007346718995
414	0.007336447598
415	0.007321744409
416	0.007315370294
417	0.007291989978
418	0.007283530275
419	0.007280481973
420	0.007274462227
421	0.007264669765
422	0.007239716788
423	0.007224454565
424	0.007221080849
425	0.007211802403
426	0.007188299014
427	0.007166025354
428	0.007152902779
429	0.007152904032
430	0.007152907628
431	0.007150466269
432	0.007150452081
433	0.007144115772
434	0.007135343997
435	0.007105082477
436	0.00707352359
437	0.007063211122
438	0.007050494309
439	0.007024790295
440	0.007006590117
441	0.007000896699
442	0.007000869452
443	0.006992478705
444	0.006984371192
445	0.006961115671
446	0.006948427444
447	0.006936589867
448	0.006925520558
449	0.006919927249
450	0.006914590175
451	0.006894674259
452	0.006870906227
453	0.00686396372
454	0.006850886795
455	0.006850862819
456	0.006845763882
457	0.006834223318
458	0.006814635855
459	0.006809646365
460	0.006804995207
461	0.006800631955
462	0.006793106978
463	0.00676716582
464	0.006734736313
465	0.006727633702
466	0.006727639029
467	0.006727634729
468	0.006727634729
469	0.006727634405
470	0.006727606418
471	0.006724567574
472	0.006724534854
473	0.006714403637
474	0.006713032101
475	0.006704277722
476	0.006696492267
477	0.00669431237
478	0.006675335845
479	0.006665101692
480	0.006641001115
481	0.006640998059
482	0.006634760496
483	0.006616552243
484	0.006610016808
485	0.006601477352
486	0.00659027731
487	0.006584417073
488	0.006566771692
489	0.00654608929
490	0.006523486137
491	0.006506791247
492	0.00650262685
493	0.006498713986
494	0.006491305202
495	0.006443846677
496	0.006421122657
497	0.00641069426
498	0.006406956866
499	0.006387778982
500	0.006387765606
501	0.006371446586
502	0.006366200706
503	0.006364222817
504	0.006361216307
505	0.006346644772
506	0.006332299685
507	0.006317093528
508	0.006308157501
509	0.006308157961
510	0.006308115354
511	0.00630806879
512	0.006308060912
513	0.006305226663
514	0.006302891091
515	0.00628311357
516	0.006269407066
517	0.006269402388
518	0.006263173593
519	0.006248113614
520	0.006235818061
521	0.006235818061
522	0.006235818061
523	0.006229824148
524	0.006207697039
525	0.006197137839
526	0.006177114748
527	0.006156667236
528	0.006144189656
529	0.006127361154
530	0.006106935211
531	0.006094527369
532	0.006083777421
533	0.006064773353
534	0.006053530066
535	0.006033845919
536	0.006023657465
537	0.006023657465
538	0.006015485128
539	0.006015468768
540	0.006007557581
541	0.005996891811
542	0.005989169453
543	0.005970924852
544	0.005970921472
545	0.005970909466
546	0.005970898037
547	0.005970891871
548	0.005970889546
549	0.005970892304
550	0.005970881109
551	0.005970876053
552	0.00597086886
553	0.005965375696
554	0.00596535766
555	0.005965368828
556	0.005965345816
557	0.005965359851
558	0.00596535163
559	0.005965364799
560	0.005965346249
561	0.005965354307
562	0.0059653499
563	0.005965353198
564	0.005965343112
565	0.005965339624
566	0.005965343383
567	0.005965343653
568	0.005965336055
569	0.005965329845
570	0.005965335631
571	0.005959989255
572	0.005959996637
573	0.005959996637
574	0.005959996637
575	0.005959996637
576	0.005959996637
577	0.005959996637
578	0.005959996637
579	0.005959996637
580	0.005959996637
581	0.005959996637
582	0.005959996637
583	0.005959996637
584	0.005959996637
585	0.005959996637
586	0.005959996637
587	0.005959996637
588	0.005959996637
589	0.005959996637
590	0.005959996637
591	0.005959996637
592	0.005959996637
593	0.005959996637
594	0.005959996637
595	0.005959996637
596	0.005959996637
597	0.005959996637
598	0.005959996637
599	0.005959996637
600	0.005959996637
601	0.005959996637
602	0.005959996637
603	0.005959996637
604	0.005959996637
605	0.005959996637
606	0.005959996637
607	0.005959996637
608	0.005959996637
609	0.005959996637
610	0.005959996637
611	0.005959996637
612	0.005959996637
613	0.005959996637
614	0.005959996637
615	0.005959996637
616	0.005959996637
617	0.005959996637
618	0.005959996637
619	0.005959996637
620	0.005959996637
621	0.005959996637
622	0.005959996637
623	0.005959996637
624	0.005959996637
625	0.005959996637
626	0.005959996637
627	0.005959996637
628	0.005959996637
629	0.005954855556
630	0.005954835591
631	0.005954817636
632	0.005954817636
633	0.005954817636
634	0.005954817636
635	0.005954817636
636	0.005954817636
637	0.005954817636
638	0.005954817636
639	0.005954817636
640	0.005954817636
641	0.005954817636
642	0.005954817636
643	0.005954817636
644	0.005954817636
645	0.005954817636
646	0.005954817636
647	0.005954817636
648	0.005954817636
649	0.005954817636
650	0.005954817636
651	0.005954817636
652	0.005954817636
653	0.005954817636
654	0.005954817636
655	0.005954817636
656	0.005954817636
657	0.005954817636
658	0.005954817636
659	0.005954817636
660	0.005954817636
661	0.005954817636
662	0.005954817636
663	0.005954817636
664	0.005954817636
665	0.005954817636
666	0.005954817636
667	0.005954817636
668	0.005954817636
669	0.005954817636
670	0.005954817636
671	0.005954817636
672	0.005954817636
673	0.005954817636
674	0.005954817636
675	0.005954817636
676	0.005954817636
677	0.005954817636
678	0.005954817636
679	0.005954817636
680	0.005954817636
681	0.005954817636
682	0.005954817636
683	0.005954817636
684	0.005954817636
685	0.005954817636
686	0.005954817636
687	0.005954817636
688	0.005954817636
689	0.005954817636
690	0.005954817636
691	0.005954817636
692	0.005954817636
693	0.005954817636
694	0.005954817636
695	0.005954817636
696	0.005954817636
697	0.005954817636
698	0.005954817636
699	0.005954817636
700	0.005954817636
701	0.005954817636
702	0.005954817636
703	0.005954817636
704	0.005954817636
705	0.005954817636
706	0.005954817636
707	0.005954817636
708	0.005954817636
709	0.005954817636
710	0.005954817636
711	0.005954817636
712	0.005954817636
713	0.005954817636
714	0.005954817636
715	0.005954817636
716	0.005954817636
717	0.005954817636
718	0.005954817636
719	0.005954817636
720	0.005954817636
721	0.005954817636
722	0.005954817636
723	0.005954817636
724	0.005954817636
725	0.005954817636
726	0.005954817636
727	0.005954817636
728	0.005954817636
729	0.005954817636
730	0.005954817636
731	0.005954817636
732	0.005954817636
733	0.005954817636
734	0.005954817636
735	0.005954817636
736	0.005954817636
737	0.005954817636
738	0.005954817636
739	0.005954817636
740	0.005954817636
741	0.005954817636
742	0.005954817636
743	0.005954817636
744	0.005954817636
745	0.005954817636
746	0.005954817636
747	0.005954817636
748	0.005954817636
749	0.005954817636
750	0.005954817636
751	0.005954817636
752	0.005954817636
753	0.005954817636
754	0.005954817636
755	0.005954817636
756	0.005954817636
757	0.005954817636
758	0.005954817636
759	0.005954817636
760	0.005954817636
761	0.005954817636
762	0.005954817636
763	0.005954817636
764	0.005954817636
765	0.005954817636
766	0.005954817636
767	0.005954817636
768	0.005954817636
769	0.005954817636
770	0.005954817636
771	0.005954817636
772	0.005954817636
773	0.005954817636
774	0.005954817636
775	0.005954817636
776	0.005954817636
777	0.005954817636
778	0.005954817636
779	0.005954817636
780	0.005954817636
781	0.005954817636
782	0.005954817636
783	0.005954817636
784	0.005954817636
785	0.005949883397
786	0.005949885831
787	0.005949874095
788	0.005949865983
789	0.005949876042
790	0.005949871634
791	0.005949862819
792	0.005949870499
793	0.005949854842
794	0.005949864631
795	0.005949852111
796	0.005949864712
797	0.005949863117
798	0.005949853057
799	0.005949858547
800	0.00594985276
801	0.00594986144
802	0.005949850867
803	0.005949856519
804	0.005949855951
805	0.005949854842
806	0.005949853301
807	0.005949848866
808	0.005949850985
809	0.005949846442
810	0.005949838032
811	0.005949858529
812	0.005949851012
813	0.00594984198
814	0.005949834273
815	0.005949837978
816	0.005949841683
817	0.005949824971
818	0.00594983257
819	0.00594983303
820	0.005949821564
821	0.005949825756
822	0.005949814534
823	0.005949809883
824	0.005949807773
825	0.005949805908
826	0.005949808476
827	0.005949807341
828	0.005949819428
829	0.005949815696
830	0.005949805718
831	0.005949804691
832	0.005949801689
833	0.0059498078
834	0.005949805989
835	0.005949802744
836	0.005949802203
837	0.005949806827
838	0.005949810018
839	0.005949802365
840	0.00594979593
841	0.005949798093
842	0.005949803474
843	0.005949788358
844	0.005949785735
845	0.005949798336
846	0.005949804961
847	0.005949788115
848	0.005949785627
849	0.005949788629
850	0.005949784248
851	0.005949782517
852	0.005949762913
853	0.005949749528
854	0.005949749041
855	0.005949731897
856	0.005949733925
857	0.005949728175
858	0.005949712545
859	0.005949725471
860	0.005949730257
861	0.005949715979
862	0.005949723875
863	0.005949725011
864	0.005949711599
865	0.005949716006
866	0.005949702243
867	0.005949697321
868	0.005949696537
869	0.005949699674
870	0.005949699593
871	0.005949690047
872	0.005949685982
873	0.005949681926
874	0.005949671803
875	0.005949664925
876	0.005949669576
877	0.005949657732
878	0.005949669008
879	0.005949652919
880	0.005949641129
881	0.005949639831
882	0.005949634568
883	0.005949628808
884	0.005949617208
885	0.005949620236
886	0.005949616883
887	0.005949592528
888	0.005949591221
889	0.005949573429
890	0.005949575565
891	0.005949569508
892	0.005949565127
893	0.005949554419
894	0.005949563829
895	0.005949564505
896	0.005949552283
897	0.005949560098
898	0.005949556177
899	0.005949549471
900	0.005949545279
901	0.005949551526
902	0.005949558178
903	0.005949551796
904	0.005949546036
905	0.005949532651
906	0.005949530975
907	0.005949546117
908	0.00594953284
909	0.005949535166
910	0.005949524052
911	0.005949524719
912	0.005949519365
913	0.005949504195
914	0.005949511361
915	0.005949517752
916	0.005949514317
917	0.005949509748
918	0.00594949766
919	0.005949508396
920	0.005949493604
921	0.005949508531
922	0.005949510829
923	0.005949496913
924	0.00594951384
925	0.005949508378
926	0.005949489098
927	0.005949487881
928	0.005949475379
929	0.005949464049
930	0.00594946952
931	0.005949417449
932	0.005949419296
933	0.005949416403
934	0.005949424704
935	0.00594942484
936	0.005949406317
937	0.005949420026
938	0.005949412752
939	0.005949408264
940	0.005949402964
941	0.005949416646
942	0.005949393959
943	0.005949400953
944	0.005949380132
945	0.005949391651
946	0.005949381051
947	0.005949379266
948	0.005949375156
949	0.005949375156
950	0.005949352154
951	0.005949360455
952	0.005949349612
953	0.005949347016
954	0.005949348855
955	0.005949341446
956	0.005949329034
957	0.00593999888
958	0.005899793974
959	0.005890941896
960	0.005883943877
961	0.005876423407
962	0.005869212188
963	0.005862519812
964	0.005862502938
965	0.005851442171
966	0.005841532925
967	0.005830713454
968	0.005823726672
969	0.005814769387
970	0.005814739237
971	0.005814738281
972	0.005814729357
973	0.005814706193
974	0.005814693889
975	0.005814695998
976	0.005814695998
977	0.005814695998
978	0.005814695998
979	0.005814695998
980	0.005814695998
981	0.005814695998
982	0.005814695998
983	0.005814695998
984	0.005814695998
985	0.005814695998
986	0.005814695998
987	0.005814695998
988	0.005814695998
989	0.005814695998
990	0.005814695998
991	0.005814695998
992	0.005814695998
993	0.005814695998
994	0.005814695998
995	0.005814695998
996	0.005814695998
997	0.005814695998
998	0.005814695998
999	0.005814695998
